scenario,time_bin_end,cells_new_in_bin,cumulative_unique_cells,coverage_pct
D4_MedicalTriage_TwoClasses__TP03_ManySmall,36000.0,3,2257,90.28
D4_MedicalTriage_TwoClasses__TP03_ManySmall,36300.0,4,2261,90.44
D4_MedicalTriage_TwoClasses__TP03_ManySmall,36600.0,0,2261,90.44
D4_MedicalTriage_TwoClasses__TP03_ManySmall,36900.0,1,2262,90.48
D4_MedicalTriage_TwoClasses__TP03_ManySmall,37200.0,1,2263,90.52
D4_MedicalTriage_TwoClasses__TP03_ManySmall,37500.0,2,2265,90.6
D4_MedicalTriage_TwoClasses__TP03_ManySmall,37800.0,1,2266,90.64
D4_MedicalTriage_TwoClasses__TP03_ManySmall,38100.0,2,2268,90.72
D4_MedicalTriage_TwoClasses__TP03_ManySmall,38400.0,1,2269,90.76
D4_MedicalTriage_TwoClasses__TP03_ManySmall,38700.0,5,2274,90.96
D4_MedicalTriage_TwoClasses__TP03_ManySmall,39000.0,5,2279,91.16
D4_MedicalTriage_TwoClasses__TP03_ManySmall,39300.0,4,2283,91.32
D4_MedicalTriage_TwoClasses__TP03_ManySmall,39600.0,1,2284,91.36
D4_MedicalTriage_TwoClasses__TP03_ManySmall,39900.0,4,2288,91.52
D4_MedicalTriage_TwoClasses__TP03_ManySmall,40200.0,2,2290,91.6
D4_MedicalTriage_TwoClasses__TP03_ManySmall,40500.0,2,2292,91.68
D4_MedicalTriage_TwoClasses__TP03_ManySmall,40800.0,5,2297,91.88
D4_MedicalTriage_TwoClasses__TP03_ManySmall,41100.0,2,2299,91.96
D4_MedicalTriage_TwoClasses__TP03_ManySmall,41400.0,2,2301,92.04
D4_MedicalTriage_TwoClasses__TP03_ManySmall,41700.0,2,2303,92.12
D4_MedicalTriage_TwoClasses__TP03_ManySmall,42000.0,0,2303,92.12
D4_MedicalTriage_TwoClasses__TP03_ManySmall,42300.0,1,2304,92.16
D4_MedicalTriage_TwoClasses__TP03_ManySmall,42600.0,0,2304,92.16
D4_MedicalTriage_TwoClasses__TP03_ManySmall,42900.0,1,2305,92.2
D4_MedicalTriage_TwoClasses__TP03_ManySmall,43200.0,4,2309,92.36
D4_MedicalTriage_TwoClasses__TP03_ManySmall,43200.1,0,2309,92.36
D4_MedicalTriage_TwoClasses__TP04_FewLarge,300.0,143,143,5.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,600.0,107,250,10.0
D4_MedicalTriage_TwoClasses__TP04_FewLarge,900.0,118,368,14.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,1200.0,85,453,18.12
D4_MedicalTriage_TwoClasses__TP04_FewLarge,1500.0,85,538,21.52
D4_MedicalTriage_TwoClasses__TP04_FewLarge,1800.0,81,619,24.76
D4_MedicalTriage_TwoClasses__TP04_FewLarge,2100.0,63,682,27.28
D4_MedicalTriage_TwoClasses__TP04_FewLarge,2400.0,65,747,29.88
D4_MedicalTriage_TwoClasses__TP04_FewLarge,2700.0,70,817,32.68
D4_MedicalTriage_TwoClasses__TP04_FewLarge,3000.0,67,884,35.36
D4_MedicalTriage_TwoClasses__TP04_FewLarge,3300.0,57,941,37.64
D4_MedicalTriage_TwoClasses__TP04_FewLarge,3600.0,44,985,39.4
D4_MedicalTriage_TwoClasses__TP04_FewLarge,3900.0,58,1043,41.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,4200.0,46,1089,43.56
D4_MedicalTriage_TwoClasses__TP04_FewLarge,4500.0,46,1135,45.4
D4_MedicalTriage_TwoClasses__TP04_FewLarge,4800.0,34,1169,46.76
D4_MedicalTriage_TwoClasses__TP04_FewLarge,5100.0,40,1209,48.36
D4_MedicalTriage_TwoClasses__TP04_FewLarge,5400.0,37,1246,49.84
D4_MedicalTriage_TwoClasses__TP04_FewLarge,5700.0,22,1268,50.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,6000.0,19,1287,51.48
D4_MedicalTriage_TwoClasses__TP04_FewLarge,6300.0,31,1318,52.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,6600.0,31,1349,53.96
D4_MedicalTriage_TwoClasses__TP04_FewLarge,6900.0,34,1383,55.32
D4_MedicalTriage_TwoClasses__TP04_FewLarge,7200.0,30,1413,56.52
D4_MedicalTriage_TwoClasses__TP04_FewLarge,7500.0,34,1447,57.88
D4_MedicalTriage_TwoClasses__TP04_FewLarge,7800.0,34,1481,59.24
D4_MedicalTriage_TwoClasses__TP04_FewLarge,8100.0,37,1518,60.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,8400.0,26,1544,61.76
D4_MedicalTriage_TwoClasses__TP04_FewLarge,8700.0,29,1573,62.92
D4_MedicalTriage_TwoClasses__TP04_FewLarge,9000.0,22,1595,63.8
D4_MedicalTriage_TwoClasses__TP04_FewLarge,9300.0,22,1617,64.68
D4_MedicalTriage_TwoClasses__TP04_FewLarge,9600.0,18,1635,65.4
D4_MedicalTriage_TwoClasses__TP04_FewLarge,9900.0,23,1658,66.32
D4_MedicalTriage_TwoClasses__TP04_FewLarge,10200.0,21,1679,67.16
D4_MedicalTriage_TwoClasses__TP04_FewLarge,10500.0,20,1699,67.96
D4_MedicalTriage_TwoClasses__TP04_FewLarge,10800.0,15,1714,68.56
D4_MedicalTriage_TwoClasses__TP04_FewLarge,11100.0,14,1728,69.12
D4_MedicalTriage_TwoClasses__TP04_FewLarge,11400.0,11,1739,69.56
D4_MedicalTriage_TwoClasses__TP04_FewLarge,11700.0,19,1758,70.32
D4_MedicalTriage_TwoClasses__TP04_FewLarge,12000.0,17,1775,71.0
D4_MedicalTriage_TwoClasses__TP04_FewLarge,12300.0,17,1792,71.68
D4_MedicalTriage_TwoClasses__TP04_FewLarge,12600.0,14,1806,72.24
D4_MedicalTriage_TwoClasses__TP04_FewLarge,12900.0,11,1817,72.68
D4_MedicalTriage_TwoClasses__TP04_FewLarge,13200.0,15,1832,73.28
D4_MedicalTriage_TwoClasses__TP04_FewLarge,13500.0,13,1845,73.8
D4_MedicalTriage_TwoClasses__TP04_FewLarge,13800.0,13,1858,74.32
D4_MedicalTriage_TwoClasses__TP04_FewLarge,14100.0,12,1870,74.8
D4_MedicalTriage_TwoClasses__TP04_FewLarge,14400.0,12,1882,75.28
D4_MedicalTriage_TwoClasses__TP04_FewLarge,14700.0,10,1892,75.68
D4_MedicalTriage_TwoClasses__TP04_FewLarge,15000.0,10,1902,76.08
D4_MedicalTriage_TwoClasses__TP04_FewLarge,15300.0,9,1911,76.44
D4_MedicalTriage_TwoClasses__TP04_FewLarge,15600.0,10,1921,76.84
D4_MedicalTriage_TwoClasses__TP04_FewLarge,15900.0,12,1933,77.32
D4_MedicalTriage_TwoClasses__TP04_FewLarge,16200.0,10,1943,77.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,16500.0,8,1951,78.04
D4_MedicalTriage_TwoClasses__TP04_FewLarge,16800.0,10,1961,78.44
D4_MedicalTriage_TwoClasses__TP04_FewLarge,17100.0,8,1969,78.76
D4_MedicalTriage_TwoClasses__TP04_FewLarge,17400.0,14,1983,79.32
D4_MedicalTriage_TwoClasses__TP04_FewLarge,17700.0,8,1991,79.64
D4_MedicalTriage_TwoClasses__TP04_FewLarge,18000.0,6,1997,79.88
D4_MedicalTriage_TwoClasses__TP04_FewLarge,18300.0,6,2003,80.12
D4_MedicalTriage_TwoClasses__TP04_FewLarge,18600.0,13,2016,80.64
D4_MedicalTriage_TwoClasses__TP04_FewLarge,18900.0,3,2019,80.76
D4_MedicalTriage_TwoClasses__TP04_FewLarge,19200.0,6,2025,81.0
D4_MedicalTriage_TwoClasses__TP04_FewLarge,19500.0,6,2031,81.24
D4_MedicalTriage_TwoClasses__TP04_FewLarge,19800.0,5,2036,81.44
D4_MedicalTriage_TwoClasses__TP04_FewLarge,20100.0,1,2037,81.48
D4_MedicalTriage_TwoClasses__TP04_FewLarge,20400.0,0,2037,81.48
D4_MedicalTriage_TwoClasses__TP04_FewLarge,20700.0,4,2041,81.64
D4_MedicalTriage_TwoClasses__TP04_FewLarge,21000.0,3,2044,81.76
D4_MedicalTriage_TwoClasses__TP04_FewLarge,21300.0,0,2044,81.76
D4_MedicalTriage_TwoClasses__TP04_FewLarge,21600.0,8,2052,82.08
D4_MedicalTriage_TwoClasses__TP04_FewLarge,21900.0,9,2061,82.44
D4_MedicalTriage_TwoClasses__TP04_FewLarge,22200.0,3,2064,82.56
D4_MedicalTriage_TwoClasses__TP04_FewLarge,22500.0,4,2068,82.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,22800.0,5,2073,82.92
D4_MedicalTriage_TwoClasses__TP04_FewLarge,23100.0,2,2075,83.0
D4_MedicalTriage_TwoClasses__TP04_FewLarge,23400.0,8,2083,83.32
D4_MedicalTriage_TwoClasses__TP04_FewLarge,23700.0,6,2089,83.56
D4_MedicalTriage_TwoClasses__TP04_FewLarge,24000.0,4,2093,83.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,24300.0,2,2095,83.8
D4_MedicalTriage_TwoClasses__TP04_FewLarge,24600.0,5,2100,84.0
D4_MedicalTriage_TwoClasses__TP04_FewLarge,24900.0,6,2106,84.24
D4_MedicalTriage_TwoClasses__TP04_FewLarge,25200.0,7,2113,84.52
D4_MedicalTriage_TwoClasses__TP04_FewLarge,25500.0,7,2120,84.8
D4_MedicalTriage_TwoClasses__TP04_FewLarge,25800.0,7,2127,85.08
D4_MedicalTriage_TwoClasses__TP04_FewLarge,26100.0,4,2131,85.24
D4_MedicalTriage_TwoClasses__TP04_FewLarge,26400.0,4,2135,85.4
D4_MedicalTriage_TwoClasses__TP04_FewLarge,26700.0,4,2139,85.56
D4_MedicalTriage_TwoClasses__TP04_FewLarge,27000.0,1,2140,85.6
D4_MedicalTriage_TwoClasses__TP04_FewLarge,27300.0,2,2142,85.68
D4_MedicalTriage_TwoClasses__TP04_FewLarge,27600.0,2,2144,85.76
D4_MedicalTriage_TwoClasses__TP04_FewLarge,27900.0,1,2145,85.8
D4_MedicalTriage_TwoClasses__TP04_FewLarge,28200.0,4,2149,85.96
D4_MedicalTriage_TwoClasses__TP04_FewLarge,28500.0,7,2156,86.24
D4_MedicalTriage_TwoClasses__TP04_FewLarge,28800.0,8,2164,86.56
D4_MedicalTriage_TwoClasses__TP04_FewLarge,29100.0,3,2167,86.68
D4_MedicalTriage_TwoClasses__TP04_FewLarge,29400.0,6,2173,86.92
D4_MedicalTriage_TwoClasses__TP04_FewLarge,29700.0,4,2177,87.08
D4_MedicalTriage_TwoClasses__TP04_FewLarge,30000.0,2,2179,87.16
D4_MedicalTriage_TwoClasses__TP04_FewLarge,30300.0,4,2183,87.32
D4_MedicalTriage_TwoClasses__TP04_FewLarge,30600.0,3,2186,87.44
D4_MedicalTriage_TwoClasses__TP04_FewLarge,30900.0,2,2188,87.52
D4_MedicalTriage_TwoClasses__TP04_FewLarge,31200.0,5,2193,87.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,31500.0,4,2197,87.88
D4_MedicalTriage_TwoClasses__TP04_FewLarge,31800.0,4,2201,88.04
D4_MedicalTriage_TwoClasses__TP04_FewLarge,32100.0,3,2204,88.16
D4_MedicalTriage_TwoClasses__TP04_FewLarge,32400.0,2,2206,88.24
D4_MedicalTriage_TwoClasses__TP04_FewLarge,32700.0,6,2212,88.48
D4_MedicalTriage_TwoClasses__TP04_FewLarge,33000.0,4,2216,88.64
D4_MedicalTriage_TwoClasses__TP04_FewLarge,33300.0,2,2218,88.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,33600.0,3,2221,88.84
D4_MedicalTriage_TwoClasses__TP04_FewLarge,33900.0,4,2225,89.0
D4_MedicalTriage_TwoClasses__TP04_FewLarge,34200.0,3,2228,89.12
D4_MedicalTriage_TwoClasses__TP04_FewLarge,34500.0,8,2236,89.44
D4_MedicalTriage_TwoClasses__TP04_FewLarge,34800.0,6,2242,89.68
D4_MedicalTriage_TwoClasses__TP04_FewLarge,35100.0,5,2247,89.88
D4_MedicalTriage_TwoClasses__TP04_FewLarge,35400.0,4,2251,90.04
D4_MedicalTriage_TwoClasses__TP04_FewLarge,35700.0,3,2254,90.16
D4_MedicalTriage_TwoClasses__TP04_FewLarge,36000.0,3,2257,90.28
D4_MedicalTriage_TwoClasses__TP04_FewLarge,36300.0,4,2261,90.44
D4_MedicalTriage_TwoClasses__TP04_FewLarge,36600.0,0,2261,90.44
D4_MedicalTriage_TwoClasses__TP04_FewLarge,36900.0,1,2262,90.48
D4_MedicalTriage_TwoClasses__TP04_FewLarge,37200.0,1,2263,90.52
D4_MedicalTriage_TwoClasses__TP04_FewLarge,37500.0,2,2265,90.6
D4_MedicalTriage_TwoClasses__TP04_FewLarge,37800.0,1,2266,90.64
D4_MedicalTriage_TwoClasses__TP04_FewLarge,38100.0,2,2268,90.72
D4_MedicalTriage_TwoClasses__TP04_FewLarge,38400.0,1,2269,90.76
D4_MedicalTriage_TwoClasses__TP04_FewLarge,38700.0,5,2274,90.96
D4_MedicalTriage_TwoClasses__TP04_FewLarge,39000.0,5,2279,91.16
D4_MedicalTriage_TwoClasses__TP04_FewLarge,39300.0,4,2283,91.32
D4_MedicalTriage_TwoClasses__TP04_FewLarge,39600.0,1,2284,91.36
D4_MedicalTriage_TwoClasses__TP04_FewLarge,39900.0,4,2288,91.52
D4_MedicalTriage_TwoClasses__TP04_FewLarge,40200.0,2,2290,91.6
D4_MedicalTriage_TwoClasses__TP04_FewLarge,40500.0,2,2292,91.68
D4_MedicalTriage_TwoClasses__TP04_FewLarge,40800.0,5,2297,91.88
D4_MedicalTriage_TwoClasses__TP04_FewLarge,41100.0,2,2299,91.96
D4_MedicalTriage_TwoClasses__TP04_FewLarge,41400.0,2,2301,92.04
D4_MedicalTriage_TwoClasses__TP04_FewLarge,41700.0,2,2303,92.12
D4_MedicalTriage_TwoClasses__TP04_FewLarge,42000.0,0,2303,92.12
D4_MedicalTriage_TwoClasses__TP04_FewLarge,42300.0,1,2304,92.16
D4_MedicalTriage_TwoClasses__TP04_FewLarge,42600.0,0,2304,92.16
D4_MedicalTriage_TwoClasses__TP04_FewLarge,42900.0,1,2305,92.2
D4_MedicalTriage_TwoClasses__TP04_FewLarge,43200.0,4,2309,92.36
D4_MedicalTriage_TwoClasses__TP04_FewLarge,43200.1,0,2309,92.36
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,300.0,143,143,5.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,600.0,107,250,10.0
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,900.0,118,368,14.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,1200.0,85,453,18.12
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,1500.0,85,538,21.52
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,1800.0,81,619,24.76
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,2100.0,63,682,27.28
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,2400.0,65,747,29.88
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,2700.0,70,817,32.68
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,3000.0,67,884,35.36
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,3300.0,57,941,37.64
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,3600.0,44,985,39.4
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,3900.0,58,1043,41.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,4200.0,46,1089,43.56
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,4500.0,46,1135,45.4
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,4800.0,34,1169,46.76
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,5100.0,40,1209,48.36
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,5400.0,37,1246,49.84
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,5700.0,22,1268,50.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,6000.0,19,1287,51.48
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,6300.0,31,1318,52.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,6600.0,31,1349,53.96
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,6900.0,34,1383,55.32
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,7200.0,30,1413,56.52
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,7500.0,34,1447,57.88
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,7800.0,34,1481,59.24
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,8100.0,37,1518,60.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,8400.0,26,1544,61.76
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,8700.0,29,1573,62.92
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,9000.0,22,1595,63.8
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,9300.0,22,1617,64.68
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,9600.0,18,1635,65.4
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,9900.0,23,1658,66.32
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,10200.0,21,1679,67.16
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,10500.0,20,1699,67.96
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,10800.0,15,1714,68.56
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,11100.0,14,1728,69.12
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,11400.0,11,1739,69.56
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,11700.0,19,1758,70.32
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,12000.0,17,1775,71.0
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,12300.0,17,1792,71.68
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,12600.0,14,1806,72.24
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,12900.0,11,1817,72.68
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,13200.0,15,1832,73.28
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,13500.0,13,1845,73.8
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,13800.0,13,1858,74.32
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,14100.0,12,1870,74.8
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,14400.0,12,1882,75.28
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,14700.0,10,1892,75.68
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,15000.0,10,1902,76.08
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,15300.0,9,1911,76.44
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,15600.0,10,1921,76.84
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,15900.0,12,1933,77.32
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,16200.0,10,1943,77.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,16500.0,8,1951,78.04
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,16800.0,10,1961,78.44
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,17100.0,8,1969,78.76
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,17400.0,14,1983,79.32
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,17700.0,8,1991,79.64
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,18000.0,6,1997,79.88
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,18300.0,6,2003,80.12
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,18600.0,13,2016,80.64
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,18900.0,3,2019,80.76
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,19200.0,6,2025,81.0
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,19500.0,6,2031,81.24
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,19800.0,5,2036,81.44
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,20100.0,1,2037,81.48
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,20400.0,0,2037,81.48
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,20700.0,4,2041,81.64
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,21000.0,3,2044,81.76
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,21300.0,0,2044,81.76
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,21600.0,8,2052,82.08
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,21900.0,9,2061,82.44
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,22200.0,3,2064,82.56
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,22500.0,4,2068,82.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,22800.0,5,2073,82.92
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,23100.0,2,2075,83.0
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,23400.0,8,2083,83.32
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,23700.0,6,2089,83.56
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,24000.0,4,2093,83.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,24300.0,2,2095,83.8
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,24600.0,5,2100,84.0
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,24900.0,6,2106,84.24
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,25200.0,7,2113,84.52
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,25500.0,7,2120,84.8
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,25800.0,7,2127,85.08
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,26100.0,4,2131,85.24
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,26400.0,4,2135,85.4
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,26700.0,4,2139,85.56
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,27000.0,1,2140,85.6
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,27300.0,2,2142,85.68
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,27600.0,2,2144,85.76
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,27900.0,1,2145,85.8
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,28200.0,4,2149,85.96
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,28500.0,7,2156,86.24
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,28800.0,8,2164,86.56
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,29100.0,3,2167,86.68
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,29400.0,6,2173,86.92
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,29700.0,4,2177,87.08
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,30000.0,2,2179,87.16
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,30300.0,4,2183,87.32
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,30600.0,3,2186,87.44
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,30900.0,2,2188,87.52
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,31200.0,5,2193,87.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,31500.0,4,2197,87.88
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,31800.0,4,2201,88.04
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,32100.0,3,2204,88.16
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,32400.0,2,2206,88.24
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,32700.0,6,2212,88.48
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,33000.0,4,2216,88.64
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,33300.0,2,2218,88.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,33600.0,3,2221,88.84
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,33900.0,4,2225,89.0
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,34200.0,3,2228,89.12
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,34500.0,8,2236,89.44
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,34800.0,6,2242,89.68
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,35100.0,5,2247,89.88
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,35400.0,4,2251,90.04
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,35700.0,3,2254,90.16
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,36000.0,3,2257,90.28
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,36300.0,4,2261,90.44
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,36600.0,0,2261,90.44
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,36900.0,1,2262,90.48
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,37200.0,1,2263,90.52
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,37500.0,2,2265,90.6
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,37800.0,1,2266,90.64
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,38100.0,2,2268,90.72
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,38400.0,1,2269,90.76
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,38700.0,5,2274,90.96
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,39000.0,5,2279,91.16
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,39300.0,4,2283,91.32
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,39600.0,1,2284,91.36
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,39900.0,4,2288,91.52
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,40200.0,2,2290,91.6
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,40500.0,2,2292,91.68
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,40800.0,5,2297,91.88
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,41100.0,2,2299,91.96
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,41400.0,2,2301,92.04
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,41700.0,2,2303,92.12
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,42000.0,0,2303,92.12
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,42300.0,1,2304,92.16
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,42600.0,0,2304,92.16
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,42900.0,1,2305,92.2
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,43200.0,4,2309,92.36
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,43200.1,0,2309,92.36
D4_MedicalTriage_TwoClasses__TP06_OneToMany,300.0,143,143,5.72
D4_MedicalTriage_TwoClasses__TP06_OneToMany,600.0,107,250,10.0
D4_MedicalTriage_TwoClasses__TP06_OneToMany,900.0,118,368,14.72
D4_MedicalTriage_TwoClasses__TP06_OneToMany,1200.0,85,453,18.12
D4_MedicalTriage_TwoClasses__TP06_OneToMany,1500.0,85,538,21.52
D4_MedicalTriage_TwoClasses__TP06_OneToMany,1800.0,81,619,24.76
D4_MedicalTriage_TwoClasses__TP06_OneToMany,2100.0,63,682,27.28
D4_MedicalTriage_TwoClasses__TP06_OneToMany,2400.0,65,747,29.88
D4_MedicalTriage_TwoClasses__TP06_OneToMany,2700.0,70,817,32.68
D4_MedicalTriage_TwoClasses__TP06_OneToMany,3000.0,67,884,35.36
